epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.9633870526152367,0.068398144190111,0.9937210844702866,0.9929474238179969
1,2209,0.9926619096259266,0.1511107032456477,0.9998004250552849,0.999777388143934
2,4418,0.9963411872259491,0.35833465609164916,0.999830996771446,0.9998081344543476
3,6627,0.9960085290626755,0.28501715525398746,0.9998202974614476,0.9997912330137287
4,8836,0.9957367537566673,0.27325164612348046,0.9998521099851837,0.9998491162062193
5,11045,0.9959992916914249,0.2753005845257036,0.9998420428450141,0.9998375572209499
# BEST (by va_auc, epoch 4): TEST AUC 0.9957 AP 0.2733 | VAL AUC 0.9999 AP 0.9998
