epoch,updates,te_auc,te_ap,va_auc,va_ap
0,0,0.933012871884058,0.04324741318773501,0.994670980122904,0.9886804382098652
1,2209,0.9944706779610913,0.19518070412745436,0.99982207023046,0.9998076571838139
2,4418,0.9924717519132619,0.12040774280855539,0.999809578510104,0.9998031070732847
3,6627,0.995492054059981,0.27662309973532784,0.9998498020207927,0.9998467309661656
4,8836,0.9943960417739307,0.16953037828181902,0.9998540039925882,0.9998552281047393
5,11045,0.9949564557248284,0.19207534132767426,0.9998477770731723,0.9998462490455882
# BEST (by va_auc, epoch 4): TEST AUC 0.9944 AP 0.1695 | VAL AUC 0.9999 AP 0.9999
