epoch,updates,te_auc,te_ap,te_ap_lift,te_prec_r50,te_fp_day_r50,va_auc,va_ap
0,0,0.9707615284830455,0.034668400013210136,22.36167080760959,0.03961109110550954,364.71794871794873,0.9833114661911501,0.9706579793110657
1,2209,0.9967669966039749,0.30039622179327174,193.7603529736365,0.3313253012048193,30.358974358974358,0.9981117542339785,0.9974339897457458
2,4418,0.9965210923830828,0.5228515359788013,337.24757774676385,0.6547619047619048,7.931623931623932,0.9981447830448841,0.9974093737790297
3,6627,0.996337279572171,0.28265427287298034,182.31651301881288,0.27742749054224464,39.17948717948718,0.9966768472460297,0.9941180807105688
4,8836,0.9965986008971957,0.24900010502682018,160.60903813121743,0.2591283863368669,43.00854700854701,0.9966705209939513,0.9937090642278811
5,11045,0.9963564794463011,0.21567101281406195,139.1112422106046,0.24255788313120177,46.97435897435897,0.9965638749202549,0.993306873781469
# BEST (by va_auc, epoch 2): TEST AUC 0.9965 AP 0.5229 lift 337.2x, @50% recall: prec 0.6548, FP/day 7.9 | VAL AUC 0.9981 AP 0.9974
