updates,tokens,loss,lr,mask_rate,seq_len,walk_len,seconds
50,9188027,8.917177200317383,2.7564080999999997e-05,0.6940906111893089,179.50624206310442,17.227840187554946,42.64196491241455
100,18369960,7.613775730133057,5.510987999999999e-05,0.676378119871888,179.38718374523785,17.21701670411253,84.91556167602539
150,27618377,6.58915901184082,8.2855131e-05,0.6466057676320109,180.68607990622252,17.335098173292955,127.2138946056366
200,36802813,5.417292594909668,0.000110408439,0.6051887068700921,179.45361469323956,17.223055881203596,169.3810703754425
250,46019253,3.9011828899383545,0.000138057759,0.5517559847325394,180.0613460974895,17.278304190680863,222.59419012069702
300,55208578,2.256713628768921,0.00016562573399999997,0.48664090406525407,179.53160105499657,17.230145550454235,264.73780584335327
350,64410344,1.1888660192489624,0.000193231032,0.40959153100611645,179.77466054508156,17.252241867734686,307.04839515686035
400,73577455,0.8201800584793091,0.000220732365,0.32104506810060823,179.1151035560766,17.192282141461508,349.4047420024872
450,82756198,0.7314445972442627,0.00024826859399999996,0.22059881848093568,179.32486079906224,17.21135098173293,401.7050082683563
500,91931696,0.6632817983627319,0.000275795088,0.15,179.26146331933182,17.20558757448471,443.8977916240692
550,101148450,0.6473995447158813,0.0002996171833333333,0.15,180.08507229386478,17.28046111762407,486.1336033344269
600,110369543,0.6142797470092773,0.00029654348566666663,0.15,180.15225163622154,17.286568330565593,528.2445316314697
650,119555678,0.5992036461830139,0.0002934814406666667,0.15,179.46927810882093,17.22447982807463,580.5643203258514
700,128716095,0.5938617587089539,0.0002904279683333333,0.15,178.96682621861873,17.178802383510796,622.7010846138
750,137886088,0.5962249636650085,0.000287371304,0.15,179.17141461508402,17.197401328644002,664.9189891815186
800,147067130,0.5481475591659546,0.00028431095666666664,0.15,179.3697763016509,17.21543420924099,707.0851881504059
850,156296990,0.5333994030952454,0.00028123433666666666,0.15,180.32353228484908,17.302139298622645,749.2477188110352
900,165504405,0.5641226768493652,0.0002781651983333333,0.15,179.902598671356,17.26387260648691,801.5539870262146
950,174693411,0.5650533437728882,0.0002751021963333333,0.15,179.52536876037902,17.229578978216274,843.7497062683105
1000,183829815,0.5453059673309326,0.0002720567283333333,0.15,178.49768486861385,17.136153169873985,885.9133701324463
1050,193031097,0.5955168604850769,0.00026898963433333333,0.15,179.76520464979976,17.251382240890887,928.1135120391846
1100,202303500,0.5349205136299133,0.0002658988333333333,0.15,181.17239155920282,17.379308323563894,980.3196499347687
1150,211515199,0.5830625891685486,0.00026282826699999996,0.15,179.96872130506983,17.269883755006347,1022.448490858078
1200,220681325,0.505876898765564,0.0002597728916666667,0.15,179.07836280160203,17.188942072872912,1064.6484580039978
1250,229875809,0.47366228699684143,0.00025670806366666663,0.15,179.63239230243235,17.239308391130212,1106.8007373809814
1300,239103662,0.4387684464454651,0.00025363211266666663,0.15,180.3019343493552,17.300175849941382,1159.6554210186005
1350,248243223,0.4146479070186615,0.0002505855923333333,0.15,178.55936309465665,17.141760281332424,1201.871850013733
1400,257450610,0.4159024655818939,0.0002475164633333333,0.15,179.88447787437727,17.262225261307023,1244.0851256847382
1450,266641745,0.40492844581604004,0.00024445275166666666,0.15,179.5845056662759,17.234955060570538,1286.324285030365
1500,275791041,0.3661506474018097,0.00024140298633333333,0.15,178.7495555338478,17.159050503077072,1338.6907019615173
1550,284961479,0.3366520404815674,0.00023834617366666667,0.15,179.16260623229462,17.19660056657224,1380.8720598220825
1600,294132302,0.3435038924217224,0.00023528923266666663,0.15,179.17012796717788,17.197284360652535,1423.0803792476654
1650,303362652,0.35877564549446106,0.0002322124493333333,0.15,180.35072293864792,17.30461117624072,1465.2550988197327
1700,312553429,0.33145207166671753,0.00022914885699999997,0.15,179.55996874084204,17.23272443098564,1507.441462278366
1750,321775545,0.3308042585849762,0.00022607481833333332,0.15,180.17223796033994,17.288385269121815,1566.636158466339
1800,331004102,0.29087191820144653,0.00022299863266666664,0.15,180.31568972254786,17.301426338413442,1608.9361052513123
1850,340188389,0.3114760220050812,0.00021993720366666664,0.15,179.43317378138127,17.221197616489206,1651.1057517528534
1900,349366285,0.27691248059272766,0.000216877905,0.15,179.30831298231905,17.20984663475628,1693.2970399856567
1950,358560780,0.2633289098739624,0.0002138130733333333,0.15,179.63260720914332,17.239327928103936,1745.4467775821686
2000,367750122,0.2495984137058258,0.00021074995933333332,0.15,179.54947245017584,17.231770222743258,1787.6248574256897
2050,376963636,0.2780958116054535,0.000207678788,0.15,180.00418091237668,17.273107355670607,1829.7636239528656
2100,386124284,0.2943294644355774,0.00020462523866666662,0.15,178.9713392595487,17.179212659958974,1871.8993301391602
2150,395312641,0.2712514400482178,0.000201562453,0.15,179.51268926443294,17.22842629676663,1924.0224180221558
2200,404475495,0.2671501636505127,0.0001985081683333333,0.15,179.03192653380228,17.184720593982025,1966.305627822876
2250,413639740,0.2860664427280426,0.00019545341999999998,0.15,179.0416137540295,17.185601250366318,2008.4482486248016
2300,422830572,0.2564758360385895,0.00019238980933333332,0.15,179.5610432743968,17.232822115854255,2050.6850452423096
2350,431998156,0.2604442536830902,0.00018933394799999998,0.15,179.12434544744042,17.193122313403673,2103.161958217621
2400,441165811,0.2142631560564041,0.000186278063,0.15,179.10823483442414,17.191657712220376,2145.372549057007
2450,450367841,0.23133841156959534,0.00018321071966666665,0.15,179.7798183061444,17.252710755104037,2187.6309113502502
2500,459609801,0.23956578969955444,0.00018013006633333333,0.15,180.5599296668946,17.32362996971769,2229.85333442688
2550,468806766,0.22848199307918549,0.00017706441133333333,0.15,179.69841735052756,17.245310668229777,2272.1114246845245
2600,478027540,0.2479727566242218,0.00017399081999999998,0.15,180.146019341604,17.286001758327636,2324.5651326179504
2650,487187264,0.22657497227191925,0.00017093757866666663,0.15,178.95328709582887,17.17757155416626,2366.786851167679
2700,496355486,0.18961670994758606,0.00016788150466666665,0.15,179.13681125439624,17.194255568581475,2409.038280248642
2750,505519104,0.23475855588912964,0.00016482696533333334,0.15,179.0293640715053,17.18448764286412,2451.223409175873
2800,514764507,0.23178470134735107,0.00016174516433333332,0.15,180.6271954674221,17.329745042492917,2503.759357213974
2850,523950873,0.22256802022457123,0.00015868304233333333,0.15,179.4737911497509,17.22489010452281,2545.978078842163
