epoch,updates,te_auc,te_ap,te_ap_lift,te_prec_r50,te_fp_day_r50,va_auc,va_ap
0,0,0.9868011984040949,0.05485017088073648,35.379234822166524,0.06920415224913495,202.32478632478632,0.9830625210740804,0.9462307143785877
1,2208,0.9953770441551261,0.15722855646073985,101.41492597844196,0.13968253968253969,92.64957264957265,0.9968705590428022,0.9952650129847821
2,4417,0.9967248906273893,0.3360370675405055,216.74926678565973,0.30344827586206896,34.52991452991453,0.9970292663908334,0.9952843255574785
3,6626,0.9954985883016593,0.17765898919835799,114.59288086420375,0.17067494181536075,73.09401709401709,0.9971534094689314,0.9953916671199731
4,8835,0.9974264031077466,0.2646950762734525,170.7325448467958,0.2853437094682231,37.675213675213676,0.9971435949639997,0.9953447516381448
5,11043,0.9968349535231313,0.2219441019027378,143.157484699278,0.23354564755838642,49.36752136752137,0.9972685942546203,0.995700481223365
# BEST (by va_auc, epoch 5): TEST AUC 0.9968 AP 0.2219 lift 143.2x, @50% recall: prec 0.2335, FP/day 49.4 | VAL AUC 0.9973 AP 0.9957
